session_id,player_id,acquisition_channel,session_date,days_since_signup,game_category,device,session_minutes,bets_placed,net_revenue_usd
S002301,P100477,Organic,2025-04-20,1,Live Dealer,Mobile Web,14,40,-151.45
S002302,P100477,Organic,2025-04-25,6,Bingo,iOS App,56,176,-1031.65
S002303,P100477,Organic,2025-04-26,7,Sportsbook,Mobile Web,7,14,6.09
S002304,P100478,Affiliate,2025-03-10,0,Bingo,Android App,18,17,45.55
S002305,P100478,Affiliate,2025-03-15,5,Slots,Desktop,9,8,23.07
S002306,P100478,Affiliate,2025-03-16,6,Live Dealer,iOS App,6,12,-8.18
S002307,P100478,Affiliate,2025-03-30,20,Bingo,Android App,26,22,-43.41
S002308,P100478,Affiliate,2025-03-31,21,Table Games,Desktop,5,3,0.49
S002309,P100479,Paid Search,2025-01-09,0,Sportsbook,Android App,52,148,216.63
S002310,P100480,Retail Crossover,2025-06-22,0,Live Dealer,Mobile Web,50,145,140.31
S002311,P100480,Retail Crossover,2025-07-06,14,Slots,Mobile Web,21,13,21.62
S002312,P100480,Retail Crossover,2025-07-09,17,Sportsbook,iOS App,117,79,35.12
S002313,P100480,Retail Crossover,2025-07-11,19,Table Games,Android App,11,31,76.54
S002314,P100480,Retail Crossover,2025-07-14,22,Table Games,iOS App,33,69,21.94
S002315,P100481,Affiliate,2025-06-06,0,Bingo,iOS App,23,43,-17.15
S002316,P100481,Affiliate,2025-06-07,1,Live Dealer,iOS App,36,16,-23.43
S002317,P100481,Affiliate,2025-06-10,4,Live Dealer,Mobile Web,34,64,201.57
S002318,P100482,Organic,2025-04-12,0,Slots,Mobile Web,16,38,-199.49
S002319,P100482,Organic,2025-04-20,8,Bingo,Desktop,27,31,29.63
S002320,P100482,Organic,2025-04-23,11,Slots,Android App,4,9,46.72
S002321,P100483,Organic,2025-04-07,0,Bingo,Android App,29,41,-144.28
S002322,P100483,Organic,2025-04-08,1,Slots,Android App,32,42,-398.11
S002323,P100483,Organic,2025-04-22,15,Sportsbook,Mobile Web,4,7,-20.42
S002324,P100483,Organic,2025-04-23,16,Sportsbook,Desktop,7,17,26.0
S002325,P100483,Organic,2025-04-24,17,Bingo,Mobile Web,62,53,-70.32
S002326,P100484,Organic,2025-02-22,0,Table Games,Mobile Web,15,42,56.33
S002327,P100484,Organic,2025-03-08,14,Sportsbook,iOS App,16,35,-93.57
S002328,P100485,Paid Search,2025-05-09,0,Slots,Desktop,8,18,-1.97
S002329,P100486,Affiliate,2025-04-06,0,Table Games,Mobile Web,23,12,78.46
S002330,P100487,Affiliate,2025-02-17,0,Bingo,Mobile Web,13,14,0.65
S002331,P100487,Affiliate,2025-02-18,1,Table Games,iOS App,26,58,-77.47
S002332,P100487,Affiliate,2025-03-04,15,Bingo,iOS App,31,78,-44.6
S002333,P100487,Affiliate,2025-03-07,18,Table Games,Mobile Web,24,54,7.25
S002334,P100488,Organic,2025-03-06,0,Live Dealer,Android App,37,75,13.03
S002335,P100488,Organic,2025-03-08,2,Bingo,iOS App,119,269,86.65
S002336,P100489,Retail Crossover,2025-02-13,0,Live Dealer,iOS App,31,33,10.93
S002337,P100490,Retail Crossover,2025-03-24,0,Sportsbook,Mobile Web,16,38,-4.26
S002338,P100491,Paid Social,2025-05-17,0,Bingo,Desktop,31,17,90.75
S002339,P100491,Paid Social,2025-05-18,1,Slots,Mobile Web,31,41,193.41
S002340,P100492,Paid Search,2025-02-07,0,Live Dealer,Android App,8,14,-32.75
S002341,P100492,Paid Search,2025-02-09,2,Slots,Mobile Web,28,34,103.86
S002342,P100492,Paid Search,2025-02-10,3,Live Dealer,iOS App,7,5,2.03
S002343,P100492,Paid Search,2025-02-15,8,Table Games,iOS App,17,7,2.2
S002344,P100492,Paid Search,2025-02-18,11,Table Games,Android App,34,64,-4.01
S002345,P100492,Paid Search,2025-02-26,19,Bingo,Android App,11,21,41.36
S002346,P100492,Paid Search,2025-03-06,27,Slots,Mobile Web,45,96,-312.14
S002347,P100492,Paid Search,2025-03-11,32,Sportsbook,Mobile Web,57,113,51.1
S002348,P100492,Paid Search,2025-03-14,35,Sportsbook,Desktop,13,39,-9.7
S002349,P100492,Paid Search,2025-03-15,36,Sportsbook,Desktop,4,1,-0.06
S002350,P100492,Paid Search,2025-03-29,50,Bingo,iOS App,28,32,20.66
S002351,P100492,Paid Search,2025-04-06,58,Slots,Mobile Web,12,22,-21.57
S002352,P100493,Affiliate,2025-06-05,0,Slots,Mobile Web,28,45,-38.92
S002353,P100493,Affiliate,2025-06-13,8,Bingo,iOS App,48,35,21.52
S002354,P100494,Paid Social,2025-01-14,0,Live Dealer,Android App,3,2,0.9
S002355,P100494,Paid Social,2025-01-28,14,Bingo,Android App,17,28,65.49
S002356,P100494,Paid Social,2025-01-30,16,Slots,iOS App,5,9,-23.38
S002357,P100494,Paid Social,2025-01-31,17,Live Dealer,Desktop,16,36,-143.56
S002358,P100494,Paid Social,2025-02-01,18,Live Dealer,iOS App,12,24,-109.43
S002359,P100494,Paid Social,2025-02-06,23,Table Games,iOS App,20,49,64.46
S002360,P100494,Paid Social,2025-02-11,28,Table Games,Desktop,8,4,-5.38
S002361,P100494,Paid Social,2025-02-19,36,Table Games,Mobile Web,3,5,-5.93
S002362,P100495,Organic,2025-01-09,0,Slots,iOS App,10,29,14.96
S002363,P100495,Organic,2025-01-23,14,Live Dealer,iOS App,19,54,-282.1
S002364,P100496,Paid Social,2025-02-09,0,Bingo,Mobile Web,28,59,61.0
S002365,P100496,Paid Social,2025-02-17,8,Table Games,iOS App,26,28,-22.08
S002366,P100496,Paid Social,2025-03-03,22,Sportsbook,Android App,8,22,4.68
S002367,P100497,Paid Search,2025-01-09,0,Live Dealer,Desktop,8,19,-39.93
S002368,P100497,Paid Search,2025-01-17,8,Sportsbook,iOS App,10,9,58.4
S002369,P100497,Paid Search,2025-01-31,22,Sportsbook,Android App,3,4,-28.02
S002370,P100497,Paid Search,2025-02-08,30,Sportsbook,iOS App,33,87,89.03
S002371,P100497,Paid Search,2025-02-10,32,Bingo,Android App,54,159,305.87
S002372,P100497,Paid Search,2025-02-13,35,Live Dealer,Mobile Web,4,8,-45.83
S002373,P100498,Paid Social,2025-05-28,0,Live Dealer,Desktop,27,13,29.31
S002374,P100498,Paid Social,2025-06-11,14,Table Games,iOS App,12,23,-4.59
S002375,P100498,Paid Social,2025-06-12,15,Table Games,Mobile Web,29,29,-3.75
S002376,P100498,Paid Social,2025-06-20,23,Bingo,Mobile Web,36,83,108.31
S002377,P100498,Paid Social,2025-06-28,31,Live Dealer,Desktop,22,27,97.72
S002378,P100498,Paid Social,2025-07-03,36,Slots,Android App,34,42,-1.19
S002379,P100498,Paid Social,2025-07-04,37,Slots,Mobile Web,29,85,-234.63
S002380,P100498,Paid Social,2025-07-07,40,Live Dealer,Android App,48,114,33.08
S002381,P100498,Paid Social,2025-07-21,54,Sportsbook,Desktop,25,43,237.26
S002382,P100498,Paid Social,2025-07-24,57,Slots,iOS App,8,20,33.63
S002383,P100498,Paid Social,2025-08-01,65,Slots,iOS App,13,25,0.09
S002384,P100498,Paid Social,2025-08-04,68,Live Dealer,Desktop,21,26,-84.28
S002385,P100498,Paid Social,2025-08-06,70,Slots,iOS App,4,8,6.81
S002386,P100499,Retail Crossover,2025-03-08,0,Sportsbook,Android App,9,16,13.53
S002387,P100499,Retail Crossover,2025-03-10,2,Live Dealer,Android App,33,86,-73.08
S002388,P100500,Organic,2025-05-29,0,Bingo,Desktop,15,30,7.9
S002389,P100501,Affiliate,2025-04-16,0,Table Games,iOS App,22,33,-18.0
S002390,P100501,Affiliate,2025-04-24,8,Live Dealer,iOS App,29,22,3.93
S002391,P100502,Paid Search,2025-01-09,0,Bingo,Android App,23,15,-1.31
S002392,P100502,Paid Search,2025-01-10,1,Table Games,iOS App,35,111,28.42
S002393,P100502,Paid Search,2025-01-24,15,Sportsbook,iOS App,81,162,-36.03
S002394,P100502,Paid Search,2025-01-25,16,Live Dealer,Mobile Web,8,23,-147.67
S002395,P100502,Paid Search,2025-01-26,17,Live Dealer,Mobile Web,43,53,-3.97
S002396,P100502,Paid Search,2025-01-29,20,Live Dealer,Android App,10,4,12.87
S002397,P100502,Paid Search,2025-02-12,34,Sportsbook,Desktop,16,11,10.22
S002398,P100502,Paid Search,2025-02-20,42,Slots,Desktop,32,23,-27.52
S002399,P100502,Paid Search,2025-02-22,44,Sportsbook,Desktop,9,27,49.27
S002400,P100502,Paid Search,2025-02-23,45,Bingo,iOS App,12,11,-59.36
S002401,P100502,Paid Search,2025-02-25,47,Bingo,Desktop,33,18,-17.25
S002402,P100503,Paid Search,2025-03-28,0,Bingo,Mobile Web,12,26,-26.79
S002403,P100503,Paid Search,2025-04-02,5,Sportsbook,Mobile Web,33,17,-19.35
S002404,P100503,Paid Search,2025-04-16,19,Slots,Desktop,9,5,8.32
S002405,P100504,Affiliate,2025-01-07,0,Slots,Mobile Web,7,16,16.78
S002406,P100504,Affiliate,2025-01-10,3,Table Games,iOS App,15,41,58.06
S002407,P100504,Affiliate,2025-01-24,17,Live Dealer,Desktop,15,22,36.93
S002408,P100504,Affiliate,2025-01-25,18,Sportsbook,Desktop,45,133,801.1
S002409,P100504,Affiliate,2025-01-30,23,Sportsbook,Android App,2,3,-7.52
S002410,P100504,Affiliate,2025-02-13,37,Bingo,iOS App,5,11,-8.67
S002411,P100505,Retail Crossover,2025-06-06,0,Table Games,iOS App,39,67,33.94
S002412,P100505,Retail Crossover,2025-06-14,8,Bingo,Mobile Web,19,22,-23.44
S002413,P100506,Affiliate,2025-04-01,0,Sportsbook,Desktop,11,10,40.72
S002414,P100506,Affiliate,2025-04-09,8,Bingo,iOS App,33,90,43.06
S002415,P100506,Affiliate,2025-04-23,22,Live Dealer,Desktop,12,21,0.84
S002416,P100506,Affiliate,2025-04-26,25,Live Dealer,iOS App,5,14,-169.45
S002417,P100506,Affiliate,2025-04-27,26,Sportsbook,Mobile Web,15,25,9.87
S002418,P100507,Organic,2025-04-01,0,Live Dealer,iOS App,13,41,113.0
S002419,P100507,Organic,2025-04-04,3,Bingo,Android App,17,16,2.72
S002420,P100507,Organic,2025-04-05,4,Table Games,Mobile Web,4,3,-3.0
S002421,P100508,Paid Search,2025-03-22,0,Table Games,Mobile Web,81,148,-573.83
S002422,P100508,Paid Search,2025-03-25,3,Sportsbook,iOS App,19,47,4.41
S002423,P100508,Paid Search,2025-03-27,5,Live Dealer,Desktop,20,42,62.05
S002424,P100508,Paid Search,2025-04-01,10,Bingo,Mobile Web,8,8,37.24
S002425,P100509,Paid Search,2025-02-27,0,Live Dealer,Android App,46,79,-152.34
S002426,P100510,Retail Crossover,2025-04-09,0,Slots,Desktop,50,89,-100.62
S002427,P100510,Retail Crossover,2025-04-17,8,Live Dealer,Android App,20,53,68.81
S002428,P100510,Retail Crossover,2025-05-01,22,Bingo,Desktop,6,10,-51.63
S002429,P100510,Retail Crossover,2025-05-02,23,Table Games,Android App,15,32,94.38
S002430,P100511,Paid Social,2025-03-03,0,Sportsbook,iOS App,40,70,-82.4
S002431,P100512,Organic,2025-01-05,0,Table Games,iOS App,27,29,144.17
S002432,P100512,Organic,2025-01-13,8,Slots,Desktop,39,47,-27.56
S002433,P100513,Paid Search,2025-06-22,0,Bingo,iOS App,40,88,-143.03
S002434,P100513,Paid Search,2025-06-30,8,Slots,iOS App,8,18,1.3
S002435,P100514,Paid Search,2025-05-05,0,Table Games,Desktop,14,14,-24.17
S002436,P100514,Paid Search,2025-05-08,3,Table Games,Android App,44,54,690.75
S002437,P100514,Paid Search,2025-05-11,6,Sportsbook,Desktop,35,45,142.01
S002438,P100514,Paid Search,2025-05-12,7,Bingo,Mobile Web,47,22,21.43
S002439,P100514,Paid Search,2025-05-17,12,Live Dealer,Desktop,17,51,-34.49
S002440,P100514,Paid Search,2025-05-22,17,Live Dealer,Desktop,5,6,-16.95
S002441,P100514,Paid Search,2025-05-30,25,Table Games,Android App,12,27,-32.53
S002442,P100514,Paid Search,2025-05-31,26,Sportsbook,Desktop,11,24,9.28
S002443,P100514,Paid Search,2025-06-02,28,Table Games,Mobile Web,21,48,37.92
S002444,P100514,Paid Search,2025-06-16,42,Live Dealer,Android App,4,9,-60.04
S002445,P100514,Paid Search,2025-06-30,56,Live Dealer,iOS App,34,53,-206.93
S002446,P100514,Paid Search,2025-07-01,57,Bingo,Mobile Web,19,14,72.85
S002447,P100514,Paid Search,2025-07-04,60,Live Dealer,Android App,16,6,4.4
S002448,P100514,Paid Search,2025-07-18,74,Sportsbook,Desktop,10,30,-36.32
S002449,P100514,Paid Search,2025-08-01,88,Sportsbook,iOS App,5,11,-5.45
S002450,P100514,Paid Search,2025-08-15,102,Live Dealer,Android App,3,1,-1.54
S002451,P100514,Paid Search,2025-08-20,107,Live Dealer,Mobile Web,29,12,59.9
S002452,P100515,Retail Crossover,2025-06-30,0,Live Dealer,Desktop,25,11,-0.37
S002453,P100515,Retail Crossover,2025-07-01,1,Slots,Mobile Web,19,50,-127.4
S002454,P100516,Organic,2025-01-21,0,Bingo,Android App,34,80,50.88
S002455,P100516,Organic,2025-02-04,14,Table Games,iOS App,36,49,590.29
S002456,P100516,Organic,2025-02-09,19,Sportsbook,Mobile Web,20,62,348.77
S002457,P100516,Organic,2025-02-11,21,Sportsbook,Android App,54,128,-1.25
S002458,P100516,Organic,2025-02-12,22,Table Games,Desktop,14,43,272.83
S002459,P100516,Organic,2025-02-26,36,Table Games,Mobile Web,79,75,9.31
S002460,P100517,Affiliate,2025-02-24,0,Table Games,Desktop,32,82,119.42
S002461,P100517,Affiliate,2025-03-04,8,Sportsbook,Android App,9,18,44.53
S002462,P100517,Affiliate,2025-03-05,9,Live Dealer,Mobile Web,11,22,2.09
S002463,P100517,Affiliate,2025-03-10,14,Table Games,iOS App,46,139,-22.1
S002464,P100517,Affiliate,2025-03-15,19,Sportsbook,Android App,51,55,74.27
S002465,P100517,Affiliate,2025-03-20,24,Bingo,iOS App,76,76,-0.89
S002466,P100517,Affiliate,2025-03-25,29,Bingo,Android App,21,66,-73.01
S002467,P100517,Affiliate,2025-04-02,37,Bingo,iOS App,6,18,-6.48
S002468,P100518,Retail Crossover,2025-01-11,0,Bingo,Desktop,50,33,2.88
S002469,P100518,Retail Crossover,2025-01-12,1,Live Dealer,iOS App,29,65,82.85
S002470,P100518,Retail Crossover,2025-01-26,15,Live Dealer,Desktop,29,80,-504.78
S002471,P100518,Retail Crossover,2025-02-09,29,Slots,Android App,61,88,3.69
S002472,P100519,Paid Search,2025-05-28,0,Sportsbook,Android App,15,33,-10.8
S002473,P100520,Paid Social,2025-01-12,0,Slots,Android App,32,40,-5.46
S002474,P100520,Paid Social,2025-01-13,1,Bingo,Mobile Web,4,9,23.35
S002475,P100521,Organic,2025-01-16,0,Bingo,iOS App,40,60,-71.27
S002476,P100521,Organic,2025-01-18,2,Live Dealer,Desktop,27,51,118.48
S002477,P100521,Organic,2025-01-21,5,Table Games,Desktop,26,78,71.71
S002478,P100521,Organic,2025-01-24,8,Bingo,Android App,6,14,84.42
S002479,P100522,Organic,2025-06-20,0,Sportsbook,Desktop,25,55,122.96
S002480,P100522,Organic,2025-06-21,1,Table Games,Mobile Web,16,48,127.96
S002481,P100523,Paid Social,2025-02-10,0,Bingo,Desktop,17,32,186.35
S002482,P100523,Paid Social,2025-02-11,1,Table Games,Android App,15,10,1.94
S002483,P100523,Paid Social,2025-02-14,4,Bingo,Android App,5,14,-83.85
S002484,P100523,Paid Social,2025-02-15,5,Sportsbook,iOS App,21,36,-13.72
S002485,P100523,Paid Social,2025-02-18,8,Sportsbook,iOS App,18,27,-25.11
S002486,P100523,Paid Social,2025-02-20,10,Live Dealer,Desktop,16,26,56.77
S002487,P100524,Paid Social,2025-01-03,0,Live Dealer,Mobile Web,13,29,13.14
S002488,P100525,Paid Social,2025-03-20,0,Sportsbook,Android App,11,13,0.62
S002489,P100525,Paid Social,2025-03-25,5,Slots,Mobile Web,39,25,9.94
S002490,P100526,Paid Social,2025-01-31,0,Bingo,Desktop,14,43,4.42
S002491,P100526,Paid Social,2025-02-01,1,Table Games,iOS App,24,75,52.06
S002492,P100526,Paid Social,2025-02-09,9,Slots,Android App,70,41,-177.33
S002493,P100526,Paid Social,2025-02-10,10,Bingo,Mobile Web,43,72,195.6
S002494,P100526,Paid Social,2025-02-15,15,Sportsbook,iOS App,26,55,172.92
S002495,P100526,Paid Social,2025-02-16,16,Table Games,Desktop,126,342,-523.28
S002496,P100526,Paid Social,2025-02-21,21,Bingo,Android App,11,29,100.41
S002497,P100527,Paid Social,2025-05-05,0,Slots,iOS App,3,4,6.04
S002498,P100527,Paid Social,2025-05-19,14,Table Games,Mobile Web,8,4,-26.26
S002499,P100527,Paid Social,2025-06-02,28,Bingo,Mobile Web,7,7,8.46
S002500,P100527,Paid Social,2025-06-03,29,Bingo,Desktop,14,21,-65.81
S002501,P100527,Paid Social,2025-06-04,30,Sportsbook,Mobile Web,37,104,-70.48
S002502,P100527,Paid Social,2025-06-12,38,Live Dealer,iOS App,6,16,15.11
S002503,P100527,Paid Social,2025-06-15,41,Live Dealer,iOS App,32,78,8.28
S002504,P100527,Paid Social,2025-06-18,44,Bingo,Mobile Web,35,110,-18.88
S002505,P100527,Paid Social,2025-06-20,46,Sportsbook,Mobile Web,20,34,8.32
S002506,P100527,Paid Social,2025-07-04,60,Slots,Mobile Web,42,71,-10.52
S002507,P100528,Organic,2025-01-01,0,Table Games,iOS App,160,459,998.36
S002508,P100529,Organic,2025-03-26,0,Sportsbook,Mobile Web,22,19,99.14
S002509,P100530,Affiliate,2025-01-24,0,Live Dealer,iOS App,23,52,40.78
S002510,P100530,Affiliate,2025-01-25,1,Sportsbook,Desktop,13,30,-40.15
S002511,P100530,Affiliate,2025-01-27,3,Bingo,iOS App,12,5,3.64
S002512,P100530,Affiliate,2025-01-28,4,Table Games,Android App,23,73,48.35
S002513,P100530,Affiliate,2025-01-29,5,Slots,Android App,15,20,-24.57
S002514,P100530,Affiliate,2025-02-01,8,Table Games,Mobile Web,35,47,349.77
S002515,P100530,Affiliate,2025-02-02,9,Table Games,Desktop,14,42,89.64
S002516,P100530,Affiliate,2025-02-03,10,Live Dealer,Mobile Web,3,9,20.9
S002517,P100530,Affiliate,2025-02-17,24,Bingo,Desktop,15,19,-9.31
S002518,P100530,Affiliate,2025-02-20,27,Table Games,iOS App,121,263,1550.5
S002519,P100530,Affiliate,2025-03-06,41,Sportsbook,Mobile Web,16,16,-10.33
S002520,P100530,Affiliate,2025-03-11,46,Live Dealer,Desktop,8,14,10.88
S002521,P100530,Affiliate,2025-03-12,47,Bingo,iOS App,66,40,-22.27
S002522,P100531,Affiliate,2025-02-21,0,Live Dealer,iOS App,15,18,-5.79
S002523,P100531,Affiliate,2025-02-22,1,Table Games,iOS App,10,9,-0.21
S002524,P100532,Affiliate,2025-04-04,0,Table Games,Mobile Web,17,48,-130.63
S002525,P100532,Affiliate,2025-04-06,2,Bingo,Desktop,13,8,22.4
S002526,P100532,Affiliate,2025-04-11,7,Live Dealer,Desktop,23,57,127.58
S002527,P100532,Affiliate,2025-04-12,8,Live Dealer,iOS App,43,86,237.95
S002528,P100532,Affiliate,2025-04-13,9,Bingo,Desktop,13,35,-12.93
S002529,P100532,Affiliate,2025-04-16,12,Sportsbook,Desktop,21,12,-9.49
S002530,P100532,Affiliate,2025-04-17,13,Live Dealer,Android App,10,13,-9.06
S002531,P100532,Affiliate,2025-05-01,27,Live Dealer,Android App,27,65,-217.17
S002532,P100532,Affiliate,2025-05-15,41,Table Games,iOS App,27,83,881.29
S002533,P100532,Affiliate,2025-05-16,42,Slots,Desktop,24,73,154.82
S002534,P100532,Affiliate,2025-05-19,45,Bingo,Desktop,21,34,124.08
S002535,P100532,Affiliate,2025-05-27,53,Table Games,Desktop,10,23,-64.05
S002536,P100532,Affiliate,2025-06-10,67,Slots,Desktop,30,69,499.0
S002537,P100532,Affiliate,2025-06-18,75,Slots,Android App,14,13,11.39
S002538,P100532,Affiliate,2025-06-20,77,Live Dealer,Desktop,32,80,247.35
S002539,P100532,Affiliate,2025-06-25,82,Sportsbook,Desktop,40,48,47.1
S002540,P100532,Affiliate,2025-06-26,83,Slots,iOS App,34,47,-91.87
S002541,P100532,Affiliate,2025-06-27,84,Table Games,iOS App,36,36,33.53
S002542,P100532,Affiliate,2025-06-29,86,Sportsbook,Android App,7,19,71.57
S002543,P100532,Affiliate,2025-07-02,89,Sportsbook,iOS App,70,82,30.3
S002544,P100533,Organic,2025-06-13,0,Sportsbook,Android App,17,40,-155.46
S002545,P100533,Organic,2025-06-14,1,Live Dealer,iOS App,10,30,12.99
S002546,P100533,Organic,2025-06-16,3,Table Games,Android App,32,21,-2.37
S002547,P100533,Organic,2025-06-17,4,Live Dealer,Desktop,66,111,-35.64
S002548,P100534,Affiliate,2025-03-03,0,Slots,Mobile Web,8,23,61.42
S002549,P100534,Affiliate,2025-03-17,14,Slots,Mobile Web,18,10,-20.85
S002550,P100534,Affiliate,2025-03-18,15,Bingo,Android App,23,38,41.12
S002551,P100534,Affiliate,2025-03-26,23,Live Dealer,Android App,18,48,-91.79
S002552,P100534,Affiliate,2025-03-29,26,Live Dealer,Desktop,32,17,-0.95
S002553,P100534,Affiliate,2025-04-06,34,Live Dealer,iOS App,29,74,-355.32
S002554,P100535,Organic,2025-04-23,0,Table Games,Mobile Web,54,100,-132.62
S002555,P100535,Organic,2025-04-24,1,Bingo,Android App,12,10,13.11
S002556,P100535,Organic,2025-04-27,4,Table Games,Desktop,34,99,516.9
S002557,P100535,Organic,2025-04-28,5,Table Games,Mobile Web,26,21,17.17
S002558,P100535,Organic,2025-05-01,8,Slots,Android App,105,321,210.53
S002559,P100535,Organic,2025-05-04,11,Table Games,Android App,10,23,31.4
S002560,P100535,Organic,2025-05-05,12,Sportsbook,Desktop,37,65,33.37
S002561,P100535,Organic,2025-05-10,17,Slots,Mobile Web,34,43,67.92
S002562,P100535,Organic,2025-05-11,18,Bingo,iOS App,13,14,31.37
S002563,P100535,Organic,2025-05-25,32,Bingo,iOS App,28,36,21.15
S002564,P100535,Organic,2025-05-26,33,Table Games,iOS App,25,19,11.7
S002565,P100535,Organic,2025-05-28,35,Sportsbook,iOS App,17,46,28.62
S002566,P100536,Retail Crossover,2025-05-26,0,Table Games,iOS App,74,160,824.52
S002567,P100537,Retail Crossover,2025-05-18,0,Live Dealer,iOS App,7,12,10.05
S002568,P100537,Retail Crossover,2025-05-23,5,Table Games,Desktop,18,24,-12.87
S002569,P100537,Retail Crossover,2025-05-28,10,Live Dealer,Desktop,25,60,-26.08
S002570,P100537,Retail Crossover,2025-06-11,24,Slots,iOS App,28,66,113.31
S002571,P100537,Retail Crossover,2025-06-16,29,Sportsbook,Android App,31,93,46.61
S002572,P100537,Retail Crossover,2025-06-19,32,Sportsbook,Android App,63,157,200.03
S002573,P100537,Retail Crossover,2025-06-21,34,Slots,iOS App,53,97,-99.6
S002574,P100537,Retail Crossover,2025-06-22,35,Sportsbook,Desktop,51,78,19.44
S002575,P100537,Retail Crossover,2025-06-24,37,Sportsbook,Desktop,19,51,-75.17
S002576,P100537,Retail Crossover,2025-07-02,45,Slots,Desktop,28,45,-60.05
S002577,P100537,Retail Crossover,2025-07-10,53,Bingo,Desktop,3,2,-0.56
S002578,P100537,Retail Crossover,2025-07-18,61,Bingo,Android App,13,11,57.16
S002579,P100537,Retail Crossover,2025-07-19,62,Sportsbook,Android App,14,13,-93.33
S002580,P100537,Retail Crossover,2025-07-24,67,Table Games,iOS App,118,233,-840.5
S002581,P100537,Retail Crossover,2025-07-25,68,Sportsbook,Desktop,47,106,-639.76
S002582,P100538,Paid Search,2025-01-04,0,Live Dealer,Mobile Web,41,107,122.9
S002583,P100538,Paid Search,2025-01-05,1,Table Games,Mobile Web,15,16,-7.7
S002584,P100539,Organic,2025-01-13,0,Bingo,iOS App,25,49,-80.54
S002585,P100539,Organic,2025-01-14,1,Slots,Desktop,32,68,-79.89
S002586,P100539,Organic,2025-01-28,15,Live Dealer,iOS App,22,44,35.46
S002587,P100539,Organic,2025-01-31,18,Live Dealer,Desktop,24,69,144.46
S002588,P100540,Affiliate,2025-03-26,0,Slots,Mobile Web,20,55,78.97
S002589,P100540,Affiliate,2025-04-03,8,Live Dealer,Desktop,104,250,-652.01
S002590,P100540,Affiliate,2025-04-04,9,Slots,Mobile Web,2,4,9.86
S002591,P100541,Retail Crossover,2025-02-03,0,Live Dealer,Android App,40,93,284.5
S002592,P100541,Retail Crossover,2025-02-08,5,Sportsbook,Mobile Web,39,92,-148.97
